id,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-680457,2,2018-08-31T18:40:45Z,2018-08-31T22:40:45Z,45.012858,-123.929366,45.009969,-123.922435,0.393,At Grand Ronde Rd - Accident.,2496,Salmon River Hwy,L,Otis,Lincoln,OR,97368-9777,US,US/Pacific,KS47,2018-08-31 18:35,64,64,59,30.1,10,W,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2890925,3,2016-08-25T12:06:57Z,2016-08-25T18:06:57Z,33.386298,-111.805991,33.386273,-111.810075,0.236,At Stapley Dr/Exit 181 - Accident.,NA,Superstition Fwy W,R,Mesa,Maricopa,AZ,85204,US,US/Mountain,KFFZ,2016-08-25 12:47,NA,NA,NA,29.89,40,WSW,6.9,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1402863,2,2019-12-14T10:43:31Z,2019-12-14T12:48:09Z,33.349346,-117.244347,NA,NA,0,Accident on CR-S13 Mission Rd at Stage Coach Ln.,NA,S Stagecoach Ln,R,Fallbrook,San Diego,CA,92028,US,US/Pacific,KNFG,2019-12-14 10:55,63,63,72,29.9,8,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1466325,2,2020-11-24T02:45:00Z,2020-11-24T04:00:57Z,29.135593,-82.108141,29.135298,-82.107961,0.023,Incident on S PINE AVE SB near SE 52ND ST Expect delays.,5198,S Pine Ave,R,Ocala,Marion,FL,34480-9103,US,US/Eastern,KOCF,2020-11-24 2:51,53,53,100,30.07,6,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1220598,1,2020-05-29T17:41:16Z,2020-05-29T17:56:16Z,37.57797,-77.48913,37.57797,-77.48913,0,At N Hamilton St - Earlier accident.,4600,W Broad St,R,Richmond,Richmond City,VA,23230-3206,US,US/Eastern,KOFP,2020-05-29 17:54,82,82,69,29.74,10,S,8,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-632653,2,2020-12-09T21:48:14Z,2020-12-10T01:21:49Z,33.653065,-84.497531,33.682679,-84.499792,2.05,Slow traffic on I-285 N - GA-407 N from Washington Rd/Exit 1 (I-285) to GA-166/Highwood Dr/Exit 5 (I-285) due to accident.,NA,GA-407 N,R,Atlanta,Fulton,GA,30344,US,US/Eastern,KATL,2020-12-09 21:52,48,46,66,28.97,10,WSW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-214241,2,2020-12-18T16:47:00Z,2020-12-18T18:14:32Z,33.87631,-118.120912,33.87628,-118.128992,0.464,Incident on CA-91 WB near BELLFLOWER BLVD Expect delays.,NA,Artesia Fwy W,R,Bellflower,Los Angeles,CA,90706,US,US/Pacific,KLGB,2020-12-18 16:53,63,63,43,30.1,10,NW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-1505199,2,2020-05-11T09:56:00Z,2020-05-11T11:11:33Z,37.379339,-121.909951,37.379339,-121.909951,0,At I-880 - Accident.,494,E Brokaw Rd,R,San Jose,Santa Clara,CA,95112-1015,US,US/Pacific,KSJC,2020-05-11 9:53,65,65,47,29.88,10,SSE,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-939187,2,2020-06-08T15:11:39Z,2020-06-08T15:26:39Z,39.9131,-75.14853,39.90871,-75.14944,0.307,At I-76/Exit 19 - Accident. Left lane blocked. Traffic problem.,NA,I-95 S,R,Philadelphia,Philadelphia,PA,19148,US,US/Eastern,KPHL,2020-06-08 14:54,77,77,30,30.02,10,N,7,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2575469,2,2019-09-18T09:02:30Z,2019-09-18T10:14:40Z,34.088604,-118.475449,34.088604,-118.475449,0,At Moraga Dr/Exit 57B - Accident.,1297,Getty Center Dr,R,Los Angeles,Los Angeles,CA,90049-1667,US,US/Pacific,KSMO,2019-09-18 8:51,70,70,78,29.75,10,ESE,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1829302,2,2016-11-29T10:20:41Z,2016-11-29T16:21:22Z,35.057429,-80.849582,35.06502,-80.84566,0.569,At I-485/US-521/James G Martin Fwy - Accident.,13259,Johnston Rd,R,Charlotte,Mecklenburg,NC,28277,US,US/Eastern,KEQY,2016-11-29 9:53,66.9,NA,79,29.91,10,South,10.4,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2267359,2,2020-10-27T14:31:00Z,2020-10-27T16:51:04Z,30.322147,-97.694796,30.321877,-97.694996,0.022,Incident on CAMERON RD near E US-290 SERVICE RD Drive with caution.,NA,Cameron Rd,R,Austin,Travis,TX,78752,US,US/Central,KATT,2020-10-27 14:51,43,39,82,29.33,10,NNW,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1352700,2,2019-10-07T17:31:00Z,2019-10-07T18:05:31Z,33.129448,-117.115045,33.129448,-117.115045,0,At Nordahl Rd - Accident.,NA,CA-78 W,R,San Marcos,San Diego,CA,92069,US,US/Pacific,KCRQ,2019-10-07 17:53,74,74,45,29.53,10,WSW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1950389,2,2020-10-31T22:13:42Z,2020-11-01T01:13:44Z,32.779798,-96.880758,32.779809,-96.882584,0.106,Incident on TORONTO ST near NORWICH ST Drive with caution.,3010,Esmalda St,R,Dallas,Dallas,TX,75212-4705,US,US/Central,KDAL,2020-10-31 21:53,58,58,67,29.65,10,ESE,5,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-806389,2,2017-04-16T23:24:24Z,2017-04-16T23:53:56Z,34.063202,-117.387703,NA,NA,0.01,Accident on Spruce Ave at Slover Ave.,19150,Slover Ave,L,Bloomington,San Bernardino,CA,92316-2457,US,US/Pacific,KRAL,2017-04-16 23:53,60.1,NA,53,30.02,10,Calm,NA,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1413532,2,2020-04-20T12:39:00Z,2020-04-20T14:26:27Z,38.558178,-121.385853,38.558178,-121.385853,0,At Howe Ave - Accident.,NA,El Dorado Fwy W,R,Sacramento,Sacramento,CA,95826,US,US/Pacific,KMHR,2020-04-20 12:45,63,63,55,29.99,10,SSW,6,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-945915,2,2019-10-16T17:58:00Z,2019-10-16T19:11:32Z,32.808135,-117.153212,32.808135,-117.153212,0,At I-805 - Accident.,NA,CA-163 N,R,San Diego,San Diego,CA,92123,US,US/Pacific,KMYF,2019-10-16 17:53,73,73,61,29.38,10,VAR,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2408557,2,2020-06-14T12:28:01Z,2020-06-14T12:58:01Z,35.8704,-78.66394,35.8704,-78.66394,0,At Lynn Rd - Accident.,6680,Lead Mine Rd,R,Raleigh,Wake,NC,27612-2419,US,US/Eastern,KRDU,2020-06-14 12:51,78,78,43,29.82,10,E,13,0,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-691261,3,2018-11-13T09:28:59Z,2018-11-13T09:58:56Z,30.13688,-81.536,30.14133,-81.54041,0.405,At St Augustine Rd/Exit 335 - Accident. Left lane blocked.,NA,I-95 N,R,Jacksonville,Duval,FL,32258,US,US/Eastern,KNIP,2018-11-13 9:53,77,NA,88,30.05,10,South,10.4,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2366795,4,2018-10-14T15:26:22Z,2018-10-14T15:55:55Z,39.893126,-83.040226,39.89626,-83.045872,0.369,Closed between I-71/Exit 55 and US-62/OH-3/Exit 2 - Road closed due to accident.,NA,Outerbelt W,R,Grove City,Franklin,OH,43123,US,US/Eastern,KTZR,2018-10-14 15:47,55.4,NA,72,30.06,10,SSE,10.4,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2838360,2,2020-11-02T07:26:00Z,2020-11-02T11:52:16Z,37.807656,-121.296883,37.816076,-121.293843,0.605,Incident on I-5 NB near E LOUISE AVE Drive with caution.,NA,I-5 N,R,Lathrop,San Joaquin,CA,95330,US,US/Pacific,KSCK,2020-11-02 7:55,51,51,63,30.09,4,CALM,0,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2810857,2,2018-04-24T08:05:17Z,2018-04-24T08:37:00Z,39.738457,-105.033447,39.738457,-105.033447,0,Accident on 14th Ave at King St.,1400,King St,R,Denver,Denver,CO,80204-1644,US,US/Mountain,KBJC,2018-04-24 7:50,32,28.7,100,30.42,1,NE,3.5,NA,Light Snow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1434796,2,2020-01-17T12:36:00Z,2020-01-17T13:45:00Z,40.08535,-111.68444,40.08535,-111.68444,0,At I-15/US-6 - Accident.,1260,W 8000 S,L,Spanish Fork,Utah,UT,84660,US,US/Mountain,KPVU,2020-01-17 12:56,35,29,72,25.58,10,W,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-952372,2,2016-09-27T15:14:37Z,2016-09-27T15:44:30Z,42.971687,-85.732712,42.971687,-85.732712,0,Accident on M-45 Lake Michigan Dr at Oakhurst Ave.,401,Oakhurst Ave NW,L,Grand Rapids,Kent,MI,49504-4619,US,US/Eastern,KGRR,2016-09-27 14:53,60.1,NA,55,29.73,10,WSW,18.4,NA,Overcast,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1678517,2,2018-08-17T08:15:30Z,2018-08-17T09:15:04Z,34.962067,-82.311951,34.962067,-82.311951,0,Accident on SC-290 Locust Hill Rd at Colony Rd.,2710,Locust Hill Rd,L,Taylors,Greenville,SC,29687-5838,US,US/Eastern,KGSP,2018-08-17 7:53,73.9,NA,97,30.15,8,SW,5.8,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1675806,4,2020-01-07T15:42:36Z,2020-01-07T20:42:31Z,42.96325,-85.70786,42.97262,-85.67605,1.734,Closed between Market Ave/Exit 73 and US-131/Exit 77 - Road closed due to accident.,NA,I-196 E,R,Grand Rapids,Kent,MI,49504,US,US/Eastern,KGRR,2020-01-07 15:53,36,27,73,28.92,10,WSW,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2638963,3,2018-02-15T04:02:35Z,2018-02-15T04:32:16Z,33.318512,-80.548149,33.318512,-80.548149,0,Accident on I-26 Eastbound before Exits 169A 169B I-95.,NA,I-95 S,R,Bowman,Orangeburg,SC,29018,US,US/Eastern,KOGB,2018-02-15 3:53,61,NA,81,30.25,10,SW,6.9,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1627411,2,2016-10-23T18:48:24Z,2016-10-23T19:17:59Z,34.12524,-118.228355,NA,NA,0.01,Multi-vehicle accident on CA-2 Southbound at Exits 15A 15B York Blvd.,NA,CA-2 S,R,Los Angeles,Los Angeles,CA,90065,US,US/Pacific,KCQT,2016-10-23 18:47,71.1,NA,68,29.96,10,Calm,NA,0,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-185948,2,2020-09-29T11:49:00Z,2020-09-30T00:55:32Z,40.742765,-111.989918,40.727585,-111.986508,1.064,Stationary traffic on UT-154 from California Ave (Bangerter Hwy/UT-154) to UT-201/W 2100 S (Bangerter Hwy/UT-154) due to accident.,NA,Bangerter Hwy,R,Salt Lake City,Salt Lake,UT,84104,US,US/Mountain,KSLC,2020-09-29 11:54,69,69,22,26,10,NNE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1378670,2,2018-07-09T16:29:52Z,2018-07-09T16:59:25Z,32.785404,-96.776093,32.785404,-96.776093,0,Accident on 2nd Ave at Main St.,101,S 2nd Ave,R,Dallas,Dallas,TX,75226,US,US/Central,KDAL,2018-07-09 16:09,79,NA,90,30.11,10,NE,5.8,0,Light Rain,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2599093,2,2019-03-26T22:24:06Z,2019-03-26T23:23:21Z,40.747101,-73.95005,40.747101,-73.95005,0,Accident on 11th St at 45th Rd.,1101,45th Rd,L,Long Island City,Queens,NY,11101,US,US/Eastern,KNYC,2019-03-26 22:51,41,37.1,21,30.37,10,Variable,5.8,NA,Clear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-220833,2,2018-07-12T12:04:54Z,2018-07-12T18:04:54Z,39.756828,-75.047088,39.75262,-75.0463,0.294,At CR-639/Ganttown Rd - Accident. Right lane blocked.,5527,Route 42,R,Blackwood,Camden,NJ,08012-1041,US,US/Eastern,KPHL,2018-07-12 11:54,82,NA,47,30.18,10,East,6.9,NA,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2460966,2,2020-11-19T00:58:00Z,2020-11-19T03:27:57Z,32.69281,-117.1217,32.692926,-117.121665,0.008,SR15 S I5. [CHP] has closed their incident [201118BC00840],NA,I-5 S,R,San Diego,San Diego,CA,92113,US,US/Pacific,KSAN,2020-11-19 0:51,58,58,81,30.12,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2654435,2,2019-01-21T22:19:28Z,2019-01-21T22:48:52Z,47.62183,-122.18857,47.63966,-122.1864,1.236,At WA-520/Exit 14 - Accident.,NA,NE 12th St,R,Bellevue,King,WA,98004,US,US/Pacific,KBFI,2019-01-21 21:53,39.9,35.8,79,30.43,10,SSE,5.8,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2679680,3,2019-06-24T14:28:50Z,2019-06-24T17:55:04Z,28.034218,-82.454735,28.034218,-82.454735,0,1 center lane blocked due to accident on I-275 Southbound at Exit 50 FL-580 Busch Blvd.,NA,I-275 N,R,Tampa,Hillsborough,FL,33612,US,US/Eastern,KVDF,nan,NA,NA,NA,NA,NA,nan,NA,NA,nan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-320795,4,2020-02-16T20:01:32Z,2020-02-16T20:29:32Z,29.8695,-95.54625,29.87807,-95.56553,1.298,Closed between Gessner Dr and Sam Houston Pky - Road closed due to accident.,NA,Northwest Fwy W,R,Houston,Harris,TX,77040,US,US/Central,KDWH,2020-02-16 19:53,64,64,80,29.78,10,SE,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2818097,4,2020-04-01T16:52:27Z,2020-04-01T17:07:27Z,30.03636,-89.91138,30.03826,-89.90541,0.38,Closed at Gentilly Rd/Old Gentilly Rd - Road closed due to accident.,14402,Chef Menteur Hwy,L,New Orleans,Orleans,LA,70129-2015,US,US/Central,KNEW,2020-04-01 16:53,NA,NA,NA,NA,NA,nan,NA,0,nan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-227728,2,2017-10-22T15:55:19Z,2017-10-22T16:24:56Z,34.010056,-117.823219,34.010056,-117.823219,0,Accident on CA-60 Westbound at CA-57.,NA,Pomona Fwy E,R,Diamond Bar,Los Angeles,CA,91765,US,US/Pacific,KPOC,2017-10-22 15:47,91.4,NA,10,30.11,10,WSW,8.1,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1110830,2,2018-07-05T10:17:44Z,2018-07-05T10:47:26Z,33.701244,-79.015404,33.701244,-79.015404,0,Accident on SC-544 before SC-31 Carolina Bays Pkwy.,7100,Highway 544,R,Myrtle Beach,Horry,SC,29588-9202,US,US/Eastern,KMYR,2018-07-05 9:56,86,NA,70,30.27,10,ENE,8.1,NA,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1937176,2,2017-04-04T08:37:55Z,2017-04-04T14:37:55Z,29.77701,-95.27198,29.7776,-95.27564,0.223,At Gellhorn Dr/Exit 774 - Accident.,NA,Gellhorn Dr,R,Houston,Harris,TX,77029,US,US/Central,KHOU,2017-04-04 8:53,70,NA,90,29.77,10,South,8.1,NA,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2363182,4,2016-10-25T16:13:59Z,2016-10-25T22:13:59Z,32.100593,-81.323517,32.100593,-81.323517,0,Closed at GA-17/Bloomingdale Rd/Exit 152 - Road closed due to accident.,NA,Bloomingdale Rd,R,Bloomingdale,Chatham,GA,31302,US,US/Eastern,KSAV,2016-10-25 15:53,78.1,NA,37,30.23,10,East,9.2,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2100527,2,2018-09-30T23:31:04Z,2018-10-03T18:00:00Z,44.289943,-121.416719,44.290059,-121.417108,0.021,At Buckhorn Ln/Barr Rd - Accident.,18300,Highway 126,R,Sisters,Deschutes,OR,97759-9715,US,US/Pacific,KRDM,2018-09-30 23:56,43,40.3,76,29.88,10,South,4.6,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2349051,2,2020-12-19T01:19:00Z,2020-12-19T03:43:22Z,34.167374,-118.300464,34.164603,-118.296685,0.289,Incident on I-5 SB near WESTERN AVE Drive with caution.,NA,Golden State Fwy S,R,Glendale,Los Angeles,CA,91201,US,US/Pacific,KBUR,2020-12-19 0:53,47,47,50,29.4,10,NW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2139932,2,2017-06-05T17:50:46Z,2017-06-05T18:35:36Z,30.356321,-97.73098,NA,NA,0.02,Accident on Burnet Rd at Anderson Ln.,NA,W Anderson Ln,R,Austin,Travis,TX,78757,US,US/Central,KATT,2017-06-05 17:51,71.1,NA,93,29.73,10,Calm,NA,1.37,Light Thunderstorms and Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-553839,2,2020-11-19T14:30:00Z,2020-11-19T16:59:00Z,33.904429,-118.185032,33.896229,-118.187733,0.587,Slow traffic on I-710 S - Long Beach Fwy S from I-105 (I-710) to Alondra Blvd (I-710) due to accident.,NA,I-710 S,R,Paramount,Los Angeles,CA,90723,US,US/Pacific,KLGB,2020-11-19 14:53,69,69,53,30,10,WNW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1707905,2,2019-08-28T16:04:00Z,2019-08-28T17:16:30Z,34.129519,-117.934259,34.129519,-117.934259,0,At Irwindale Ave - Accident.,NA,Foothill Fwy E,R,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,2019-08-28 15:53,81,81,52,29.82,10,WSW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1638258,2,2020-04-06T09:29:00Z,2020-04-06T10:01:45Z,34.19488,-117.41979,34.19488,-117.41979,0,At Glen Helen Pkwy - Accident.,NA,I-15 N,R,San Bernardino,San Bernardino,CA,92407,US,US/Pacific,KSBD,2020-04-06 9:52,55,55,77,28.68,5,ESE,15,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1513649,3,2018-01-17T06:18:15Z,2018-01-17T12:18:15Z,39.71108,-104.99883,39.71331,-105.00018,0.17,At at CO-26/Alameda Ave/Exit 208 - Accident.,NA,US-87 N,R,Denver,Denver,CO,80223,US,US/Mountain,KAPA,2018-01-17 5:53,18,11.1,52,30.36,10,SE,4.6,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-199701,2,2020-09-24T19:18:00Z,2020-09-24T21:45:27Z,37.739399,-121.215386,37.730425,-121.215299,0.62,Incident on S MANTECA RD SB near W RIPON RD Drive with caution.,23999,S Manteca Rd,R,Manteca,San Joaquin,CA,95337-9356,US,US/Pacific,KSCK,2020-09-24 18:55,79,79,47,29.87,10,W,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-2214142,2,2018-06-20T08:01:35Z,2018-06-20T08:31:23Z,35.406265,-80.87468,35.406265,-80.87468,0,Accident on Ranson Rd at Gilead Rd.,9098,Gilead Rd,L,Huntersville,Mecklenburg,NC,28078,US,US/Eastern,KJQF,2018-06-20 7:50,80.6,NA,74,29.96,10,Calm,NA,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-17620,2,2020-10-20T19:58:18Z,2020-10-21T00:28:36Z,45.855442,-95.42378,45.848782,-95.40422,1.048,Incident on I-94 EB near MN-27 Drive with caution.,NA,MN-27,R,Alexandria,Douglas,MN,56308,US,US/Central,KAXN,2020-10-20 19:53,30,22,92,28.46,4,SE,9,0.01,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-1209058,2,2020-11-02T02:01:00Z,2020-11-02T03:19:08Z,30.329983,-97.647344,30.330775,-97.647161,0.056,Incident on CHIMNEY HILL BLVD near MERION CIR Drive with caution.,8764,Chimney Hill Blvd,L,Austin,Travis,TX,78754,US,US/Central,KEDC,2020-11-02 1:55,50,50,62,29.8,9,NNW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-810155,3,2019-06-12T08:33:07Z,2019-06-12T10:04:19Z,28.517506,-81.388229,28.517506,-81.388229,0,Accident on I-4 Eastbound at Exit 81 Michigan St.,2363,S Parramore Ave,L,Orlando,Orange,FL,32805,US,US/Eastern,KORL,2019-06-12 8:53,82,82,76,29.88,10,SSW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1047393,2,2020-10-28T20:08:44Z,2020-10-28T22:29:21Z,35.862649,-78.69802,35.862669,-78.698151,0.007,Incident on W MILLBROOK RD near PLEASANT VALLEY RD Drive with caution.,2886,W Millbrook Rd,R,Raleigh,Wake,NC,27612,US,US/Eastern,KRDU,2020-10-28 19:51,69,69,93,29.63,8,SSW,5,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
