"","id","source","tmc","severity","start_time","end_time","distance_mi","description","number","street","side","city","county","state","country","timezone","airport_code","weather_timestamp","temperature_f","wind_chill_f","humidity_percent","pressure_in","visibility_mi","wind_direction","wind_speed_mph","precipitation_in","weather_condition","amenity","bump","crossing","give_way","junction","no_exit","railway","roundabout","station","stop","traffic_calming","traffic_signal","turning_loop","sunrise_sunset","civil_twilight","nautical_twilight","astronomical_twilight"
"1960","A-2856738","Bing",NA,2,2020-03-16 17:00:30,2020-03-16 17:32:59,0,"At Las Virgenes Rd/Exit 32 - Accident.",NA,"Las Virgenes Rd","R","Calabasas","Los Angeles","CA","US","US/Pacific","KVNY",2020-03-16 16:51:00,51,51,89,29.05,2,"SSE",12,0.23,"Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1961","A-422256","MapQuest",201,3,2017-04-26 09:24:40,2017-04-26 09:54:40,0.01,"Accident on I-278 Gowanus Expy Southbound at Exit 24 I-478.",NA,"Gowanus Expy W","R","Brooklyn","Kings","NY","US","US/Eastern","KJRB",2017-04-26 09:15:00,55.4,NA,94,30.41,5,"NE",16.1,10,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1962","A-275939","MapQuest",201,2,2016-11-01 21:38:58,2016-11-01 22:08:36,0,"Accident on Little Walnut Dr at Elliott St.",8701,"Georgian Dr","R","Austin","Travis","TX","US","US/Central","KATT",2016-11-01 21:32:00,72,NA,97,30.01,3,"Calm",NA,0.32,"Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"1963","A-1868182","MapQuest",201,2,2018-05-03 07:29:37,2018-05-03 08:14:10,1.38999998569,"Accident on exit ramp from CA-29 Southbound at Exit 16 to CA-121.",NA,"CA-121","R","Napa","Napa","CA","US","US/Pacific","KAPC",2018-05-03 07:54:00,51.1,NA,89,30.2,10,"WNW",11.5,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1964","A-559082","MapQuest",201,2,2020-06-29 06:33:06,2020-06-29 07:33:48,0,"Accident on Old Us One Hwy at Daisey St.",5117,"Old US Highway 1","R","New Hill","Wake","NC","US","US/Eastern","KTTA",2020-06-29 06:35:00,71,71,98,29.62,10,"CALM",0,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1965","A-1943872","MapQuest",201,2,2018-04-11 15:37:57,2018-04-11 16:07:37,0,"Right lane blocked due to accident on US-31 Northbound before Exit 118 M-120 Holton Rd.",NA,"Holton Rd","R","Muskegon","Muskegon","MI","US","US/Eastern","KMKG",2018-04-11 15:55:00,48,NA,54,29.98,10,"West",9.2,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1966","A-2621534","Bing",NA,2,2016-07-26 07:10:43,2016-07-26 13:10:43,0.468,"At Mathilda Ave - Accident. Left lane blocked.",NA,"CA-237 W","R","Sunnyvale","Santa Clara","CA","US","US/Pacific","KNUQ",2016-07-26 06:56:00,61,NA,78,29.93,10,"WNW",3.5,NA,"Clear",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1967","A-2157326","MapQuest",229,3,2018-01-28 15:20:07,2018-01-28 15:49:35,0,"Slow traffic due to accident on I-85 Southbound near Exit 22 Main St.",NA,"S Main St","R","Lowell","Gaston","NC","US","US/Eastern","KAKH",2018-01-28 15:23:00,55,NA,96,30.12,2.5,"North",4.6,0.03,"Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1968","A-2138707","MapQuest",241,3,2018-01-17 19:09:17,2018-01-17 19:39:03,0,"Lane blocked due to accident on I-64 Eastbound at I-64 Exit 263 / US-258 Mercury Blvd / VA-134.",NA,"W Mercury Blvd","R","Hampton","Hampton","VA","US","US/Eastern","KLFI",2018-01-17 18:56:00,24.3,13.9,87,30.27,0.5,"North",10.4,0.23,"Light Snow",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"1969","A-2283781","MapQuest",201,2,2017-10-02 16:09:28,2017-10-02 16:54:16,0,"Accident on US-41 Cleveland Ave at FL-78 Pine Island Rd.",NA,"N Cleveland Ave","R","Cape Coral","Lee","FL","US","US/Eastern","KFMY",2017-10-02 15:53:00,80.1,NA,90,30,10,"East",10.4,0,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1970","A-1599341","MapQuest",201,3,2018-10-21 10:57:34,2018-10-21 11:27:23,0,"Accident on I-35W Northbound at Exit 36 County Hwy-23 Lake Dr.",NA,"Lake Dr","R","Circle Pines","Anoka","MN","US","US/Central","KANE",2018-10-21 10:45:00,39.2,31.2,52,30.06,10,"South",13.8,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1971","A-1948985","MapQuest",201,3,2018-04-13 07:01:37,2018-04-13 07:31:29,0,"Accident on Expressway Northbound at Granite Ave.",NA,"I-93 N","R","Milton","Norfolk","MA","US","US/Eastern","KMQE",2018-04-13 06:56:00,51.1,NA,68,29.85,NA,"SW",17.3,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1972","A-998748","MapQuest",201,2,2019-08-26 07:09:50,2019-08-26 09:09:37,0,"Accident on Brewer St at Bernard St.",2231,"Bernard St","L","Raleigh","Wake","NC","US","US/Eastern","KRDU",2019-08-26 06:51:00,63,63,93,29.65,10,"NE",7,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1973","A-1901214","MapQuest",241,3,2018-05-19 15:07:21,2018-05-19 15:36:37,0,"HOV lane blocked due to accident on I-5 Northbound at US-2.",NA,"I-5 S","R","Everett","Snohomish","WA","US","US/Pacific","KPAE",2018-05-19 14:53:00,64.9,NA,70,29.97,10,"WSW",6.9,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1974","A-152588","MapQuest",201,2,2016-11-29 12:12:19,2016-11-29 12:41:37,0.01,"Accident on GA-316 Westbound at Hurricane Trl.",NA,"Hurricane Trl","R","Dacula","Gwinnett","GA","US","US/Eastern","KLZU",2016-11-29 11:45:00,62.6,NA,88,29.89,7,"Calm",NA,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"1975","A-756038","MapQuest",201,2,2019-12-02 09:54:13,2019-12-02 10:23:57,0,"Right hand shoulder blocked due to accident on I-780 Eastbound at Exit 3A State Park Rd.",NA,"I-780 E","R","Benicia","Solano","CA","US","US/Pacific","KCCR",2019-12-02 09:53:00,55,55,83,30.03,10,"N",3,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1976","A-2166525","MapQuest",201,2,2017-12-01 09:15:41,2017-12-01 10:00:12,0,"Accident on 4th St Northbound at NC-27 McDowell St.",NA,"S McDowell St","R","Charlotte","Mecklenburg","NC","US","US/Eastern","KCLT",2017-12-01 08:52:00,55.9,NA,77,30.17,10,"NNE",4.6,NA,"Clear",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"1977","A-1773050","MapQuest",201,3,2018-07-16 10:52:06,2018-07-16 11:21:48,0,"HOV lane blocked due to accident on I-5 Northbound at Exit 162 CA-14.",NA,"I-5 N","R","Newhall","Los Angeles","CA","US","US/Pacific","K3A6",2018-07-16 10:51:00,83,83,49,29.12,10,"SSE",6,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1978","A-1931291","MapQuest",201,2,2018-04-04 07:26:55,2018-04-04 07:55:41,0,"Accident on LA-73 Jefferson Hwy Southbound around Burgundy Ave.",5971,"Jefferson Hwy","L","Baton Rouge","East Baton Rouge","LA","US","US/Central","KBTR",2018-04-04 07:53:00,54,NA,77,30.16,10,"North",12.7,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1979","A-101737","MapQuest",201,3,2016-04-12 17:14:08,2016-04-12 18:14:08,0.01,"Right hand shoulder blocked due to accident on I-10 Westbound before Exit 80 Cypress Ave.",NA,"I-10 W","R","Redlands","San Bernardino","CA","US","US/Pacific","KSBD",2016-04-12 16:50:00,73.4,NA,38,30.09,7,"SW",10.4,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1980","A-1066847","MapQuest",201,2,2019-08-02 09:42:36,2019-08-02 11:14:08,0,"Accident on Hamlet Dr at Mt Sinai Coram Rd.",NA,"Mount Sinai Coram Rd","R","Mount Sinai","Suffolk","NY","US","US/Eastern","KISP",2019-08-02 09:56:00,77,77,56,30.03,10,"ESE",7,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1981","A-36786","MapQuest",201,2,2016-04-29 15:45:02,2016-04-29 16:30:02,0,"Accident on Mill Station Rd at CA-116 Gravenstein Hwy.",1199,"Gravenstein Hwy N","R","Sebastopol","Sonoma","CA","US","US/Pacific","KSTS",2016-04-29 15:53:00,75.9,NA,27,29.89,10,"NNW",20.7,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"1982","A-109841","MapQuest",241,2,2016-05-27 10:14:10,2016-05-27 10:54:00,0.01,"Right lane blocked due to accident on CA-19 Rosemead Blvd Northbound before CA-60.",NA,"Pomona Fwy W","R","South El Monte","Los Angeles","CA","US","US/Pacific","KEMT",2016-05-27 09:45:00,64.4,NA,68,29.96,10,"Variable",3.5,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1983","A-3314817","Bing",NA,2,2018-05-01 17:29:11,2018-05-01 23:29:11,0.546,"At CA-84/Woodside Rd - Accident.",NA,"Junipero Serra Fwy N","R","Redwood City","San Mateo","CA","US","US/Pacific","KSQL",2018-05-01 17:49:00,62.6,NA,48,29.84,10,"West",15,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1984","A-3419025","Bing",NA,4,2017-09-14 15:21:11,2017-09-14 21:21:11,4.762,"Closed at W Strawberry Rd - Road closed due to accident.",10899,"US Highway 40","R","Heber City","Wasatch","UT","US","US/Mountain","K36U",2017-09-14 15:15:00,64,64,49,24.3,10,"SW",23,0,"Fair / Windy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1985","A-2991617","Bing",NA,2,2020-02-07 13:07:52,2020-02-08 05:13:00,0,"At County Road 54/Pine Creek Rd - Accident.",65459,"John Day Hwy","L","Prairie City","Grant","OR","US","US/Pacific","KGCD",2020-02-07 13:15:00,49,45,69,26.2,10,"WSW",9,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1986","A-2033375","MapQuest",201,3,2018-03-24 21:36:38,2018-03-24 22:21:11,0,"Accident on I-81 Southbound before Exit 105 VA-232.",NA,"I-81 S","R","Radford","Montgomery","VA","US","US/Eastern","KPSK",2018-03-24 21:35:00,33.3,NA,99,30.07,0.8,"Calm",NA,0.07,"Snow",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"1987","A-2369565","MapQuest",201,3,2017-09-12 09:41:18,2017-09-12 10:11:18,0,"Accident on I-280 Eastbound at Exit 46 Hickey Blvd.",NA,"I-280 S","R","Daly City","San Mateo","CA","US","US/Pacific","KSFO",2017-09-12 09:56:00,73,NA,73,29.92,10,"North",5.8,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1988","A-3225195","Bing",NA,3,2018-12-21 00:28:46,2018-12-21 00:58:13,0.18,"Ramp to Exit 2 - Accident. Right lane blocked.",NA,"GA-407 S","R","Decatur","DeKalb","GA","US","US/Eastern","KPDK",2018-12-21 00:18:00,48.9,NA,100,29.34,2.5,"North",3.5,0.02,"Light Rain",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"1989","A-1547594","MapQuest",241,3,2018-11-27 04:32:05,2018-11-27 05:01:41,2.6099998951,"Left lane blocked due to accident on I-95 New England Trwy Southbound between Exit 15 US-1 Main St and Exit 14 Hutchinson River Pkwy.",NA,"Hutchinson River Pkwy S","R","Bronx","Bronx","NY","US","US/Eastern","KLGA",2018-11-27 04:39:00,43,36,76,29.4,10,"West",13.8,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"1990","A-375384","MapQuest",201,2,2017-03-24 14:17:48,2017-03-24 15:02:33,0.01,"Right hand shoulder blocked due to accident on Taconic State Pkwy Northbound near Baird Park Rd.",NA,"Baird Park Rd","R","Pleasant Valley","Dutchess","NY","US","US/Eastern","KPOU",2017-03-24 13:53:00,39.9,33.4,60,30.25,10,"SSW",10.4,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1991","A-2275387","MapQuest",201,2,2017-11-27 15:31:37,2017-11-27 16:13:00,0,"Accident on Feather Craft Ln at Bay Area Blvd.",687,"Bay Area Blvd","L","Houston","Harris","TX","US","US/Central","KEFD",2017-11-27 15:50:00,69.8,NA,40,30.1,10,"East",8.1,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"1992","A-743013","MapQuest",241,3,2020-01-03 07:09:27,2020-01-03 07:38:38,0,"Lane blocked due to accident on I-95 Southbound around Exit 15 Enterprise Ave.",NA,"Delaware Expy N","R","Philadelphia","Philadelphia","PA","US","US/Eastern","KPHL",2020-01-03 06:54:00,44,44,89,29.79,8,"SSW",3,0.05,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"1993","A-3432289","Bing",NA,2,2017-08-15 08:44:15,2017-08-15 14:44:15,0,"Between Bay Bridge Toll Plz and Bay Brg - Accident.",NA,"I-80 W","R","Oakland","Alameda","CA","US","US/Pacific","KOAK",2017-08-15 08:37:00,61,NA,81,29.89,10,"WSW",11.5,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1994","A-3482283","Bing",NA,2,2019-08-25 14:41:00,2019-08-25 15:40:00,0.547,"At UT-193/Exit 334 - Accident. Left lane closed.",NA,"I-15 N","R","Clearfield","Davis","UT","US","US/Mountain","KHIF",2019-08-25 14:58:00,87,87,15,25.21,10,"W",15,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1995","A-749956","MapQuest",247,2,2019-12-30 07:50:00,2019-12-30 09:04:39,0,"Delays due to accident on US-23 Buford Hwy Eastbound at I-285.",5506,"Buford Hwy NE","L","Atlanta","DeKalb","GA","US","US/Eastern","KPDK",2019-12-30 07:53:00,50,50,71,28.81,10,"W",14,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1996","A-2038844","MapQuest",343,2,2018-03-27 07:50:15,2018-03-27 08:19:48,0,"Earlier accident on NJ-10 Eastbound at Miller Rd.",NA,"State Route 10","R","Denville","Morris","NJ","US","US/Eastern","KMMU",2018-03-27 07:45:00,26.6,NA,100,30.59,10,"Calm",NA,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1997","A-1705065","MapQuest",201,3,2018-08-10 08:50:44,2018-08-10 09:20:19,0,"Right hand shoulder blocked due to accident on I-70 Eastbound at Exit 14 Lees Summit Rd.",NA,"I-70 W","R","Independence","Jackson","MO","US","US/Central","KLXT",2018-08-10 08:53:00,78.1,NA,76,29.99,10,"WNW",4.6,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1998","A-1940036","MapQuest",201,2,2018-04-09 07:16:19,2018-04-09 08:01:03,0,"Accident on Alum Rock Dr at Thaxton Rd.",8099,"Alum Rock Dr","R","Austin","Travis","TX","US","US/Central","KAUS",2018-04-09 06:53:00,55,NA,93,29.9,6,"NNE",9.2,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"1999","A-305479","MapQuest",201,2,2016-07-22 21:56:54,2016-07-22 22:41:54,0,"Accident on Camp Wisdom Rd at Independence Dr.",4298,"W Camp Wisdom Rd","L","Dallas","Dallas","TX","US","US/Central","KRBD",2016-07-22 21:53:00,87.1,NA,49,29.94,10,"SSE",4.6,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"2000","A-2993326","Bing",NA,2,2020-02-08 15:27:00,2020-02-08 16:23:01,0,"At Iowa Ave - Accident.",1157,"University Ave","R","Riverside","Riverside","CA","US","US/Pacific","KRAL",2020-02-08 15:53:00,69,69,35,29.03,9,"W",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"2001","A-2259155","MapQuest",201,3,2017-11-18 17:23:53,2017-11-18 17:52:47,0,"Left lane blocked due to accident on I-95 Southbound at Exit 22 Callowhill St.",NA,"I-95 S","R","Philadelphia","Philadelphia","PA","US","US/Eastern","KPHL",2017-11-18 17:23:00,53.1,NA,66,29.63,9,"South",8.1,0.02,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"2002","A-1391508","MapQuest",201,2,2019-01-08 16:26:58,2019-01-08 17:11:46,0,"Left lane blocked due to accident on WA-104 205th St Westbound at 1st Ave.",7201,"Lake Ballinger Way","R","Edmonds","Snohomish","WA","US","US/Pacific","KPAE",2019-01-08 16:53:00,42.1,36.1,79,29.85,10,"East",10.4,0.01,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"2003","A-3012656","Bing",NA,2,2020-02-24 13:37:00,2020-02-24 14:30:16,0,"At CA-15/Exit 14 - Accident.",NA,"I-805 N","R","San Diego","San Diego","CA","US","US/Pacific","KSAN",2020-02-24 13:51:00,66,66,63,30.11,10,"WNW",13,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"2004","A-1253118","MapQuest",201,2,2019-04-24 13:28:40,2019-04-24 14:43:52,0,"Accident on Retreat Pkwy at Kiley Ct.",NA,"Retreat Pkwy","R","Corona","Riverside","CA","US","US/Pacific","KAJO",2019-04-24 13:56:00,81,81,45,29.38,10,"WNW",14,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"2005","A-3215220","Bing",NA,2,2018-12-06 08:27:16,2018-12-06 08:56:56,0.581,"At Indian Truck Trl - Accident.",NA,"I-15 N","R","Corona","Riverside","CA","US","US/Pacific","KAJO",2018-12-06 08:56:00,53.1,NA,89,29.98,2.5,"East",5.8,0.02,"Light Rain",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"2006","A-3226063","Bing",NA,2,2018-12-21 09:03:18,2018-12-21 13:03:18,0.03,"At US-30/Adams Ave/La Grande-Baker Hwy - Accident.",210,"Island Ave","L","La Grande","Union","OR","US","US/Pacific","KLGD",2018-12-21 08:56:00,32,23.6,75,30.52,10,"NNE",10.4,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"2007","A-898637","MapQuest",241,2,2019-11-20 16:52:56,2019-11-20 18:11:12,0,"Lane blocked due to accident on US-460 Cox Rd at VA-226 Cox Rd.",23011,"Airport St","L","Petersburg","Dinwiddie","VA","US","US/Eastern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"2008","A-825732","MapQuest",201,2,2019-10-17 15:33:12,2019-10-17 16:17:59,0,"Accident on Bernard St at Carter St.",82,"Carter St","R","Rochester","Monroe","NY","US","US/Eastern","KROC",2019-10-17 15:54:00,48,42,80,28.98,10,"NW",16,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"2009","A-1677250","MapQuest",201,3,2018-09-27 19:55:12,2018-09-27 20:39:52,0,"Left lane blocked due to accident on I-75 Northbound after Exit 107 County Hwy-896 Pine Ridge Rd.",NA,"I-75 N","R","Naples","Collier","FL","US","US/Eastern","KAPF",2018-09-27 19:53:00,81,NA,88,29.98,10,"Calm",NA,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"2010","A-2402172","MapQuest",201,3,2017-09-27 20:13:30,2017-09-27 20:43:14,0,"Accident on I-495 Capital Beltway clockwise at I-495 Exit 36 / MD-187 Old Georgetown Rd.",NA,"Capital Beltway S","R","Bethesda","Montgomery","MD","US","US/Eastern","KDCA",2017-09-27 19:52:00,82.9,NA,65,29.79,10,"North",9.2,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"2011","A-3365339","Bing",NA,2,2018-01-05 14:25:46,2018-01-05 20:25:46,0.444,"At State Park Dr - Accident. in the right lane.",NA,"State Highway 1","R","Aptos","Santa Cruz","CA","US","US/Pacific","KWVI",2018-01-05 14:31:00,59,NA,100,30.19,1,"SW",6.9,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"2012","A-1098450","MapQuest",201,3,2019-06-04 21:29:44,2019-06-04 23:26:16,0,"Right hand shoulder closed and right lane closed due to accident on I-64 Hampton Roads Bltwy Westbound at Exit 297 US-13 Military Hwy.",NA,"I-64 W","R","Chesapeake","Chesapeake","VA","US","US/Eastern","KPVG",2019-06-04 21:51:00,69,69,61,30.06,10,"SSE",8,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"2013","A-1171571","MapQuest",201,2,2019-05-16 16:53:34,2019-05-16 17:53:25,0,"Accident on VA-197 Laburnum Ave at VA-161 Hermitage Rd.",NA,"Hermitage Rd","R","Richmond","Richmond City","VA","US","US/Eastern","KOFP",2019-05-16 16:54:00,80,80,34,29.68,7,"W",8,0,"Partly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"2014","A-440898","MapQuest",201,2,2017-05-21 13:35:30,2017-05-21 14:20:16,0,"Accident on 95th St at Laurel St.",2283,"E 95th St","L","Los Angeles","Los Angeles","CA","US","US/Pacific","KHHR",2017-05-21 13:53:00,75.9,NA,52,29.91,10,"West",11.5,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"2015","A-429944","MapQuest",201,2,2017-04-10 16:03:55,2017-04-10 16:48:45,0,"Accident on North Loop Blvd both ways at Guadalupe St.",5301,"Guadalupe St","R","Austin","Travis","TX","US","US/Central","KATT",2017-04-10 15:51:00,79,NA,77,29.95,10,"SE",9.2,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
